@id	@lat	@lon
968749086	53.2810276	-6.3522890
968749088	53.2832248	-6.3542515
968749091	53.2823934	-6.3487218
968749093	53.2842831	-6.3504719
968749094	53.2818517	-6.3516032
968749103	53.2838009	-6.3521534
968749104	53.2837121	-6.3527822
968749109	53.2827481	-6.3519464
968749111	53.2832028	-6.3536952
968749666	53.2844638	-6.3515200
968749668	53.2830864	-6.3493700
968749671	53.2828238	-6.3501909
968749694	53.2831748	-6.3507422
968749703	53.2827964	-6.3529522
968749706	53.2844717	-6.3537483
968749710	53.2817314	-6.3488298
968749715	53.2822055	-6.3528175
968749735	53.2841841	-6.3499275
968749739	53.2827657	-6.3494385
968749744	53.2819655	-6.3543933
968749753	53.2842681	-6.3521066
968749756	53.2815907	-6.3524707
968750052	53.2827800	-6.3539840
968750056	53.2834608	-6.3473566
968750058	53.2814485	-6.3531479
968750060	53.2826911	-6.3520675
968750065	53.2816631	-6.3538793
968750068	53.2839570	-6.3490579
968750075	53.2831093	-6.3483059
968750078	53.2832162	-6.3494230
968750081	53.2807587	-6.3541152
968750087	53.2836096	-6.3496063
968750092	53.2828738	-6.3488837
968750095	53.2822469	-6.3538839
968750099	53.2837900	-6.3541186
968750102	53.2832641	-6.3552217
968750107	53.2843266	-6.3494214
968750110	53.2820335	-6.3542767
968750115	53.2818957	-6.3539091
968750116	53.2842349	-6.3522852
968750125	53.2815063	-6.3497519
968750127	53.2848041	-6.3539154
968750130	53.2833496	-6.3552945
968750131	53.2826951	-6.3550792
968750139	53.2857775	-6.3412964
968750143	53.2835571	-6.3514391
968750152	53.2827964	-6.3525379
968750154	53.2813550	-6.3506104
968750158	53.2842596	-6.3499521
968750160	53.2830517	-6.3546137
968750162	53.2820505	-6.3505347
968750166	53.2815533	-6.3492293
968750168	53.2831748	-6.3519801
968750189	53.2815225	-6.3533734
968750190	53.2839351	-6.3485250
968750192	53.2830280	-6.3530579
968750196	53.2833190	-6.3478063
968750197	53.2809113	-6.3529456
968750212	53.2838081	-6.3494062
968750217	53.2830268	-6.3501252
968750221	53.2849875	-6.3465298
968750225	53.2828364	-6.3484608
968750229	53.2815735	-6.3517375
968750233	53.2842571	-6.3497887
968750235	53.2829999	-6.3511100
968750262	53.2823844	-6.3504929
968750264	53.2834053	-6.3529620
968750265	53.2820210	-6.3549962
968750268	53.2814356	-6.3499244
968750276	53.2807724	-6.3536597
968750280	53.2828714	-6.3500168
968750283	53.2847303	-6.3525278
968750292	53.2822757	-6.3500005
968750300	53.2837949	-6.3507619
968750304	53.2834327	-6.3541857
968750307	53.2828535	-6.3513128
968750310	53.2835014	-6.3529619
968750312	53.2836876	-6.3479748
968750338	53.2815780	-6.3528871
968750340	53.2820815	-6.3548766
968750348	53.2828587	-6.3485376
968750361	53.2812725	-6.3505286
968750364	53.2834809	-6.3482616
968750365	53.2822623	-6.3515933
968750366	53.2838152	-6.3542232
968750367	53.2835264	-6.3496913
968750370	53.2827653	-6.3497361
968750382	53.2851281	-6.3516317
968750385	53.2820735	-6.3520768
968750387	53.2810873	-6.3519370
968750391	53.2831991	-6.3520499
968750393	53.2835852	-6.3479915
968750403	53.2817454	-6.3550792
968750405	53.2812285	-6.3509714
968750414	53.2836813	-6.3517941
968750416	53.2827935	-6.3511512
968750421	53.2826146	-6.3544393
968750423	53.2843523	-6.3511516
968750425	53.2827666	-6.3507279
968750426	53.2818476	-6.3498369
968750435	53.2816591	-6.3508773
968750446	53.2821608	-6.3522411
968750447	53.2811978	-6.3518004
968750448	53.2844040	-6.3525760
968750459	53.2839058	-6.3533563
968750509	53.2833657	-6.3479342
968750511	53.2834926	-6.3474373
968750514	53.2829863	-6.3527207
968750527	53.2809675	-6.3546689
968750531	53.2831573	-6.3504709
968750534	53.2839964	-6.3452865
968750536	53.2819771	-6.3495584
968793182	53.2801247	-6.3543175
968793186	53.2806052	-6.3543418
968793198	53.2798927	-6.3546849
968793224	53.2806280	-6.3550354
968793229	53.2794671	-6.3546747
968793252	53.2795623	-6.3547136
968793261	53.2805180	-6.3550071
968793269	53.2800994	-6.3548798
968793272	53.2796389	-6.3550385
968793276	53.2802114	-6.3549152
968793282	53.2798541	-6.3542326
968793303	53.2795332	-6.3545682
968793307	53.2798266	-6.3552405
968793309	53.2794909	-6.3539953
968793317	53.2797045	-6.3540554
968793320	53.2804445	-6.3542923
968793326	53.2805434	-6.3544413
968793328	53.2801358	-6.3541968
968793331	53.2806491	-6.3544766
968793333	53.2802347	-6.3543458
968793343	53.2798329	-6.3547808
968793346	53.2797991	-6.3542185
968793348	53.2799365	-6.3548197
968793359	53.2805291	-6.3548865
968793360	53.2802183	-6.3552401
968793361	53.2794782	-6.3545540
968793363	53.2796833	-6.3546212
968793365	53.2796495	-6.3540412
968793366	53.2801105	-6.3547591
968793367	53.2795729	-6.3551450
968793381	53.2802838	-6.3542428
968793385	53.2798652	-6.3541120
968793395	53.2793593	-6.3550778
968793397	53.2798816	-6.3548055
968793403	53.2794254	-6.3549713
968793409	53.2801633	-6.3552260
968793417	53.2803642	-6.3552896
968793419	53.2798377	-6.3551199
968793424	53.2802775	-6.3548087
968793430	53.2800618	-6.3551906
968793431	53.2797484	-6.3541902
968793435	53.2805545	-6.3543206
968793439	53.2802458	-6.3542251
968793444	53.2798440	-6.3546601
968793446	53.2798102	-6.3540978
968793455	53.2800386	-6.3541686
968793459	53.2805730	-6.3550213
968793461	53.2794122	-6.3546605
968793468	53.2803616	-6.3549611
968793469	53.2800068	-6.3551764
968793470	53.2796934	-6.3541760
968793472	53.2800444	-6.3548656
968793473	53.2795840	-6.3550244
968793478	53.2797975	-6.3550916
968793483	53.2803277	-6.3543776
968793490	53.2803938	-6.3542711
968793500	53.2794692	-6.3551061
968793514	53.2803214	-6.3549434
968793526	53.2804884	-6.3544271
968793528	53.2796765	-6.3551839
968793529	53.2797425	-6.3550774
968793530	53.2797780	-6.3547666
968793533	53.2800824	-6.3543034
968793539	53.2794233	-6.3545399
968793551	53.2796284	-6.3546071
968793552	53.2803726	-6.3548405
968793556	53.2804715	-6.3549894
968793558	53.2800555	-6.3547450
968793566	53.2801543	-6.3548939
968793575	53.2797230	-6.3547525
968793588	53.2803092	-6.3552755
968793589	53.2795898	-6.3541442
968793596	53.2795734	-6.3545929
968793597	53.2804995	-6.3543065
968793600	53.2807152	-6.3543701
968793602	53.2802225	-6.3547945
968793603	53.2797864	-6.3552122
968793609	53.2797891	-6.3546460
968793615	53.2799836	-6.3541544
968793623	53.2795348	-6.3541301
968793625	53.2796722	-6.3547419
968793629	53.2796384	-6.3541619
968793632	53.2804826	-6.3548688
968793637	53.2805941	-6.3544625
968793639	53.2801797	-6.3543316
968793646	53.2801654	-6.3547733
968793651	53.2806602	-6.3543560
968793653	53.2802727	-6.3543635
968793660	53.2803388	-6.3542570
968793662	53.2797341	-6.3546318
968793667	53.2799476	-6.3546990
968793689	53.2799365	-6.3552688
968793692	53.2796009	-6.3540236
968793699	53.2796173	-6.3547277
968793706	53.2795179	-6.3551309
968793711	53.2802664	-6.3549293
968793713	53.2796876	-6.3550633
968793735	53.2799091	-6.3542468
968793739	53.2800275	-6.3542892
968793740	53.2793704	-6.3549572
968793754	53.2806391	-6.3549147
968793762	53.2800935	-6.3541827
968793774	53.2798816	-6.3552547
968793776	53.2795459	-6.3540094
968793796	53.2799958	-6.3552971
968793799	53.2797595	-6.3540695
968793804	53.2804165	-6.3549753
968793815	53.2801908	-6.3542110
968793819	53.2807041	-6.3544908
968793839	53.2803827	-6.3543918
968793847	53.2799915	-6.3548338
968793866	53.2799725	-6.3542751
968793869	53.2805841	-6.3549006
968793871	53.2802733	-6.3552542
968793872	53.2799476	-6.3551482
968793889	53.2795290	-6.3550102
968793891	53.2796278	-6.3551592
968793893	53.2797314	-6.3551981
968793918	53.2799202	-6.3541261
968793927	53.2794143	-6.3550920
968793943	53.2794803	-6.3549855
968793953	53.2795221	-6.3546888
968793964	53.2798927	-6.3551340
968793965	53.2794798	-6.3541159
968793973	53.2803325	-6.3548228
968793977	53.2801168	-6.3552047
968793995	53.2804334	-6.3544130
968793997	53.2804276	-6.3548546
968793999	53.2800026	-6.3547132
981805323	53.2825865	-6.3497645
981805324	53.2838706	-6.3552856
981805326	53.2838925	-6.3536222
981805327	53.2816267	-6.3500965
981805330	53.2814199	-6.3513910
981805334	53.2838881	-6.3550594
981805337	53.2837398	-6.3532282
981805338	53.2820140	-6.3496052
981805343	53.2838968	-6.3547311
981805346	53.2838183	-6.3544466
981805347	53.2819632	-6.3499918
981805350	53.2816971	-6.3499415
981805355	53.2840669	-6.3541912
982764512	53.2797122	-6.3531812
982764520	53.2804320	-6.3501044
982764523	53.2794971	-6.3538144
982764529	53.2794369	-6.3541383
982764531	53.2791796	-6.3552824
982764534	53.2827941	-6.3473897
982764554	53.2798542	-6.3522646
982764563	53.2810652	-6.3492943
982764569	53.2796032	-6.3531866
982764582	53.2803021	-6.3503802
982764600	53.2801302	-6.3513567
982764604	53.2793152	-6.3541033
982764607	53.2793999	-6.3543833
982764613	53.2797993	-6.3522436
982764623	53.2810774	-6.3491244
982764626	53.2797708	-6.3524498
982764643	53.2809056	-6.3491133
982764645	53.2796442	-6.3534210
982764647	53.2799804	-6.3513460
982764651	53.2795885	-6.3538356
982764654	53.2793138	-6.3550637
982764657	53.2857625	-6.3410963
982764659	53.2799421	-6.3515477
982764661	53.2792175	-6.3550406
982764668	53.2842701	-6.3441233
982764669	53.2798441	-6.3524787
982764671	53.2809012	-6.3492496
982797153	53.2807146	-6.3533159
982797155	53.2808539	-6.3526212
982797161	53.2821057	-6.3496277
982797162	53.2816541	-6.3522720
982797167	53.2822963	-6.3491724
982797171	53.2808004	-6.3530597
982797174	53.2800744	-6.3539699
982797181	53.2811962	-6.3504260
982797187	53.2805812	-6.3541854
982797188	53.2807273	-6.3547912
982797193	53.2810671	-6.3514334
982797195	53.2808011	-6.3542814
982797199	53.2818245	-6.3483057
982797200	53.2816337	-6.3520105
982834267	53.2860793	-6.3424759
982834269	53.2862480	-6.3448758
982834271	53.2855015	-6.3528316
982834272	53.2849787	-6.3472676
982834273	53.2834180	-6.3515442
982834275	53.2829206	-6.3475889
982834276	53.2850943	-6.3472676
982834278	53.2862144	-6.3489188
982834282	53.2830005	-6.3478607
982834283	53.2856904	-6.3437193
982834285	53.2856119	-6.3472400
982834287	53.2865490	-6.3533563
982834289	53.2868488	-6.3410095
982834292	53.2858315	-6.3436963
982834296	53.2865817	-6.3407719
982834299	53.2869019	-6.3418679
982834300	53.2862728	-6.3538458
982834302	53.2851437	-6.3538993
982834303	53.2860885	-6.3420960
982834305	53.2861481	-6.3421305
982834307	53.2859996	-6.3472639
982834308	53.2870726	-6.3410378
982834312	53.2860372	-6.3457249
982834318	53.2851481	-6.3540540
982834324	53.2849521	-6.3498545
982834327	53.2842479	-6.3447649
982834328	53.2840663	-6.3470295
982834331	53.2859942	-6.3461423
982834332	53.2835849	-6.3519711
982834333	53.2824553	-6.3483719
982834334	53.2863548	-6.3502106
982834336	53.2840323	-6.3469395
982834338	53.2859072	-6.3433451
982834342	53.2822197	-6.3486398
982834344	53.2866965	-6.3428394
982834345	53.2862384	-6.3531320
982834346	53.2856514	-6.3540616
982834347	53.2842037	-6.3540687
982834349	53.2860036	-6.3433164
982834350	53.2865823	-6.3548639
982834352	53.2865018	-6.3437604
982834354	53.2832942	-6.3513578
982834355	53.2835126	-6.3468060
982834356	53.2861928	-6.3415893
982834359	53.2842230	-6.3468638
982834360	53.2845757	-6.3437883
982834366	53.2859395	-6.3410573
982834368	53.2842431	-6.3455023
982834370	53.2830032	-6.3473817
982834371	53.2854013	-6.3442259
982834372	53.2858900	-6.3472169
982834373	53.2864269	-6.3416699
982834376	53.2864572	-6.3512487
982834378	53.2841889	-6.3467738
982834379	53.2855860	-6.3472413
982834380	53.2855596	-6.3442892
982834381	53.2821580	-6.3487319
982834382	53.2861693	-6.3424076
982834383	53.2865227	-6.3522646
982834389	53.2849301	-6.3428730
982834390	53.2848590	-6.3541977
982834391	53.2861825	-6.3425334
982834392	53.2864337	-6.3415893
982834393	53.2863685	-6.3444009
982834394	53.2855490	-6.3533133
982834395	53.2848492	-6.3538959
982834396	53.2864019	-6.3406705
982965272	53.2837240	-6.3454469
982965273	53.2842343	-6.3440975
982965278	53.2791310	-6.3527848
982965280	53.2863191	-6.3403601
982965290	53.2871867	-6.3407257
982965292	53.2793883	-6.3537145
982965294	53.2872811	-6.3402035
982965296	53.2801618	-6.3505797
982965297	53.2821815	-6.3483130
982965299	53.2788313	-6.3522347
982965301	53.2803135	-6.3487295
982965302	53.2795724	-6.3508074
982965308	53.2785425	-6.3523358
982965312	53.2861924	-6.3404035
982965318	53.2862348	-6.3403494
982965320	53.2794709	-6.3533621
982965321	53.2838982	-6.3451958
982965323	53.2802564	-6.3502942
982965324	53.2820465	-6.3479001
982965330	53.2800083	-6.3490954
982965332	53.2794608	-6.3512028
982965333	53.2780690	-6.3528181
982965338	53.2857365	-6.3410208
982965340	53.2824211	-6.3476945
982965342	53.2808643	-6.3489970
982965345	53.2777654	-6.3536943
982965358	53.2813912	-6.3493220
982965359	53.2832503	-6.3464049
982965361	53.2840879	-6.3445360
982965362	53.2810689	-6.3488766
982965365	53.2818549	-6.3480566
982965372	53.2771849	-6.3543230
982965374	53.2788529	-6.3524670
982965377	53.2871427	-6.3407120
982965379	53.2790551	-6.3552472
982965380	53.2830229	-6.3468607
982965386	53.2796728	-6.3524372
982965387	53.2824512	-6.3479838
982965388	53.2812729	-6.3482285
982965389	53.2798283	-6.3496482
982965390	53.2787898	-6.3523820
982965393	53.2802566	-6.3506325
982965394	53.2866818	-6.3405446
982965402	53.2830523	-6.3468965
982965404	53.2823878	-6.3477601
982965405	53.2822292	-6.3483581
982965407	53.2823247	-6.3477149
982965408	53.2786741	-6.3524109
982965412	53.2793280	-6.3515169
982965413	53.2775182	-6.3533219
982965417	53.2851883	-6.3418803
982965418	53.2825548	-6.3477941
982965420	53.2803683	-6.3499696
982965421	53.2824305	-6.3478257
982965426	53.2785957	-6.3525675
982965429	53.2769933	-6.3538975
982965437	53.2839822	-6.3448285
982965438	53.2847959	-6.3426476
982965439	53.2813275	-6.3486392
982965441	53.2770683	-6.3545076
982965442	53.2795378	-6.3531126
982965444	53.2802524	-6.3506598
982965449	53.2790906	-6.3550586
982965451	53.2825406	-6.3477321
982965453	53.2798767	-6.3515151
982965454	53.2815584	-6.3483672
982965456	53.2809318	-6.3483542
982965459	53.2797286	-6.3500578
982965461	53.2768769	-6.3548919
982965463	53.2787288	-6.3523360
982965466	53.2817411	-6.3494312
982965468	53.2863225	-6.3403807
982965470	53.2792098	-6.3543220
982965472	53.2800041	-6.3510556
982965473	53.2790331	-6.3520099
982965476	53.2806629	-6.3485118
982965477	53.2796295	-6.3504762
982965479	53.2786244	-6.3523057
982965484	53.2811729	-6.3492581
982965485	53.2862967	-6.3403689
982965486	53.2827682	-6.3473505
982965487	53.2805420	-6.3495160
982965489	53.2824363	-6.3478605
982965490	53.2784045	-6.3528344
982965492	53.2767154	-6.3545695
982965494	53.2838584	-6.3451549
982965495	53.2844087	-6.3435864
982965496	53.2824766	-6.3477472
982965497	53.2806892	-6.3491450
982965499	53.2824169	-6.3479395
982965500	53.2824042	-6.3477279
982965502	53.2781250	-6.3532169
982965505	53.2793376	-6.3529552
982965508	53.2765568	-6.3551516
982974848	53.2837079	-6.3428235
982974851	53.2866278	-6.3388230
982974854	53.2854934	-6.3413894
982974858	53.2838073	-6.3426097
982974874	53.2851807	-6.3418514
982974879	53.2818868	-6.3473050
982974884	53.2882558	-6.3361817
982974896	53.2811312	-6.3463334
982974898	53.2823632	-6.3446432
982974900	53.2816337	-6.3468104
982974903	53.2853837	-6.3399253
982974904	53.2884688	-6.3341899
982974906	53.2867444	-6.3395140
982974916	53.2825651	-6.3446203
982974920	53.2831685	-6.3439275
982974922	53.2869686	-6.3385617
982974929	53.2863344	-6.3398895
982974935	53.2839720	-6.3422201
982974938	53.2872867	-6.3381531
982974946	53.2848789	-6.3423265
982974949	53.2842561	-6.3417735
982974953	53.2844708	-6.3428362
982974956	53.2857416	-6.3399585
982974958	53.2883223	-6.3353057
982974973	53.2815978	-6.3455802
982974976	53.2827327	-6.3446773
982974977	53.2832706	-6.3435712
982974979	53.2858978	-6.3392649
982974983	53.2860637	-6.3405799
982975002	53.2829401	-6.3446393
982975004	53.2834260	-6.3431852
982975006	53.2876624	-6.3375168
982975007	53.2822022	-6.3468128
982975011	53.2846026	-6.3412413
982975012	53.2878754	-6.3372569
982975023	53.2841793	-6.3434105
982975025	53.2817145	-6.3465046
982975028	53.2821494	-6.3473449
982975029	53.2848299	-6.3408803
982975032	53.2883800	-6.3349419
982975034	53.2839265	-6.3441591
982975037	53.2821610	-6.3446700
982975043	53.2861875	-6.3390748
982975044	53.2884362	-6.3344043
982975045	53.2869818	-6.3393785
982975048	53.2830423	-6.3443922
993203456	53.2886233	-6.3311398
993203457	53.2887720	-6.3308630
993203459	53.2887155	-6.3308910
993203460	53.2886421	-6.3309961
993203462	53.2886819	-6.3312310
993203463	53.2889690	-6.3309961
993203464	53.2889187	-6.3308840
993203465	53.2887540	-6.3312730
993203466	53.2889187	-6.3311468
993203467	53.2888391	-6.3308489
993203469	53.2888443	-6.3313200
993203470	53.2886568	-6.3309155
998077171	53.2781543	-6.3398137
998077173	53.2771040	-6.3391837
998077177	53.2775178	-6.3391517
998077181	53.2779766	-6.3399139
998077194	53.2773601	-6.3392401
998077195	53.2778895	-6.3399059
998077196	53.2774996	-6.3397459
998077197	53.2773131	-6.3391085
998077198	53.2778698	-6.3391932
998077201	53.2776117	-6.3392697
998077204	53.2779710	-6.3392014
998077217	53.2778422	-6.3399025
998077219	53.2776698	-6.3392934
998077222	53.2775934	-6.3398640
998077225	53.2771989	-6.3396849
998077228	53.2779791	-6.3398027
998077230	53.2771541	-6.3390758
998077232	53.2775643	-6.3392664
998077248	53.2777625	-6.3397756
998077253	53.2780649	-6.3393195
998077255	53.2780576	-6.3398068
998077257	53.2775461	-6.3398606
998077258	53.2778179	-6.3393010
998077259	53.2772928	-6.3398030
998077260	53.2778448	-6.3397912
998077261	53.2780176	-6.3393162
998077278	53.2774596	-6.3397184
998077282	53.2781579	-6.3392544
998077285	53.2781514	-6.3399249
998077288	53.2772455	-6.3397997
998077289	53.2775669	-6.3391551
998077292	53.2779272	-6.3399104
998077293	53.2774596	-6.3391356
998077308	53.2775487	-6.3397493
998077311	53.2781555	-6.3393330
998077313	53.2781041	-6.3399216
998077316	53.2770763	-6.3396375
998077318	53.2776658	-6.3397687
998077320	53.2780201	-6.3392049
998077322	53.2777928	-6.3398990
998077325	53.2777694	-6.3391890
998077336	53.2772480	-6.3396884
998077338	53.2781722	-6.3399265
998077341	53.2775150	-6.3392629
998077343	53.2777597	-6.3398868
998077345	53.2773103	-6.3392198
998077347	53.2773629	-6.3397116
998077351	53.2781748	-6.3398152
998077369	53.2781067	-6.3398103
998077370	53.2774967	-6.3398571
998077372	53.2779174	-6.3391966
998077374	53.2773629	-6.3391288
998077379	53.2777124	-6.3398835
998077381	53.2779682	-6.3393127
998077385	53.2774568	-6.3398297
998077389	53.2782223	-6.3398186
998077395	53.2771961	-6.3397962
998077396	53.2780267	-6.3398060
998077397	53.2774568	-6.3392469
998077398	53.2776727	-6.3391821
998077399	53.2774094	-6.3398263
998077401	53.2780885	-6.3393273
998077403	53.2772164	-6.3391017
998077426	53.2780547	-6.3399181
998077428	53.2770735	-6.3397487
998077430	53.2771513	-6.3391871
998077434	53.2777149	-6.3397722
998077435	53.2774094	-6.3392435
998077437	53.2778923	-6.3397946
998077438	53.2777665	-6.3393002
998077441	53.2778207	-6.3391897
998077456	53.2770262	-6.3397454
998077457	53.2776145	-6.3391585
998077459	53.2774120	-6.3397151
998077460	53.2772630	-6.3392164
998077463	53.2777192	-6.3392969
998077464	53.2775963	-6.3397527
998077467	53.2772136	-6.3392129
998077492	53.2779146	-6.3393078
998077493	53.2779300	-6.3397992
998077494	53.2771066	-6.3390724
998077496	53.2774120	-6.3391323
998077497	53.2776630	-6.3398800
998077498	53.2780677	-6.3392082
998077499	53.2782195	-6.3399298
998077501	53.2770287	-6.3396341
998077521	53.2778672	-6.3393045
998077523	53.2772956	-6.3396918
998077526	53.2780239	-6.3399173
998077529	53.2777956	-6.3397878
998077531	53.2777218	-6.3391856
998077535	53.2773601	-6.3398228
998077538	53.2780928	-6.3391856
998077552	53.2772656	-6.3391051
998123462	53.2775285	-6.3387641
998123463	53.2777615	-6.3381422
998123479	53.2771856	-6.3386086
998123480	53.2775393	-6.3381044
998123481	53.2780000	-6.3387386
998123483	53.2773175	-6.3386266
998123484	53.2774085	-6.3380736
998123486	53.2774812	-6.3387608
998123494	53.2774059	-6.3381849
998123496	53.2778481	-6.3381503
998123498	53.2779524	-6.3387352
998123499	53.2775859	-6.3382192
998123500	53.2775313	-6.3386529
998123501	53.2775816	-6.3387954
998123503	53.2774533	-6.3381883
998123504	53.2773594	-6.3380702
998123505	53.2778973	-6.3381537
998123507	53.2779971	-6.3388498
998123508	53.2774318	-6.3387573
998123513	53.2778947	-6.3382650
998123515	53.2774561	-6.3380770
998123517	53.2777850	-6.3387133
998123519	53.2771828	-6.3387199
998123521	53.2776335	-6.3386876
998123523	53.2775884	-6.3381079
998123529	53.2779033	-6.3387317
998123530	53.2777824	-6.3388246
998123531	53.2773149	-6.3387379
998123533	53.2778091	-6.3381456
998123534	53.2774347	-6.3386460
998123535	53.2777096	-6.3382500
998123540	53.2776811	-6.3386909
998123541	53.2773651	-6.3386300
998123543	53.2773566	-6.3381814
998123545	53.2774838	-6.3386495
998123547	53.2779448	-6.3381571
998123550	53.2775844	-6.3386841
998123551	53.2776309	-6.3387989
998123553	53.2779004	-6.3388430
998123554	53.2776783	-6.3388022
998123555	53.2777590	-6.3382535
998123556	53.2779498	-6.3388465
998123557	53.2777330	-6.3388211
998123563	53.2777359	-6.3387098
998123566	53.2778063	-6.3382568
998123568	53.2778297	-6.3388279
998123570	53.2778326	-6.3387167
998123572	53.2776360	-6.3381113
998123579	53.2773623	-6.3387413
998123580	53.2776332	-6.3382225
998123582	53.2778453	-6.3382615
998123583	53.2772684	-6.3386232
998123585	53.2775365	-6.3382157
998123587	53.2777124	-6.3381387
998123597	53.2772656	-6.3387344
998123599	53.2771381	-6.3386053
998123601	53.2779420	-6.3382684
998123602	53.2771355	-6.3387166
998295784	53.2781211	-6.3402825
998295786	53.2772488	-6.3402967
998295788	53.2777197	-6.3404090
998295792	53.2774543	-6.3402283
998295796	53.2782149	-6.3404006
998295812	53.2775019	-6.3402317
998295817	53.2769048	-6.3400996
998295820	53.2779998	-6.3404128
998295825	53.2782853	-6.3403484
998295826	53.2781182	-6.3403937
998295828	53.2782177	-6.3402893
998295831	53.2780965	-6.3404196
998295847	53.2774052	-6.3402249
998295850	53.2773483	-6.3401923
998295854	53.2769022	-6.3402108
998295860	53.2769898	-6.3402269
998295863	53.2778192	-6.3403046
998295866	53.2781676	-6.3403972
998295868	53.2771792	-6.3402502
998295870	53.2775671	-6.3403633
998295881	53.2771344	-6.3401356
998295885	53.2779216	-6.3404467
998295889	53.2780026	-6.3403015
998295892	53.2770853	-6.3401321
998295896	53.2775699	-6.3402520
998295900	53.2769524	-6.3401029
998295903	53.2776190	-6.3402555
998295917	53.2770825	-6.3402434
998295922	53.2778751	-6.3403320
998295926	53.2779718	-6.3403388
998295931	53.2778723	-6.3404432
998295934	53.2772981	-6.3403002
998295937	53.2779242	-6.3403355
998295941	53.2776164	-6.3403668
998295955	53.2777690	-6.3404125
998295958	53.2769924	-6.3401157
998295960	53.2780492	-6.3404163
998295963	53.2781702	-6.3402860
998295966	53.2773007	-6.3401889
998295970	53.2771820	-6.3401390
998295973	53.2770372	-6.3402303
998295977	53.2778164	-6.3404158
998295998	53.2777225	-6.3402977
998296001	53.2780517	-6.3403050
998296003	53.2782405	-6.3402337
998296006	53.2782379	-6.3403450
998296007	53.2777716	-6.3403012
998296009	53.2779690	-6.3404501
998296011	53.2773455	-6.3403035
998296023	53.2782881	-6.3402371
998296026	53.2774991	-6.3403430
998296029	53.2776638	-6.3403701
998296032	53.2774517	-6.3403396
998296033	53.2770400	-6.3401190
998296035	53.2772516	-6.3401854
998296038	53.2769495	-6.3402142
998296040	53.2776666	-6.3402588
998296059	53.2774024	-6.3403361
998296063	53.2780993	-6.3403084
998296068	53.2771319	-6.3402469
998487576	53.2794216	-6.3382222
998487578	53.2803168	-6.3373724
998487580	53.2788365	-6.3380902
998487582	53.2798067	-6.3381210
998487585	53.2801251	-6.3376555
998487586	53.2779416	-6.3378715
998487594	53.2793752	-6.3381885
998487595	53.2805043	-6.3373252
998504192	53.2773944	-6.3409171
998504195	53.2769794	-6.3408346
998504197	53.2775631	-6.3409319
998504198	53.2768575	-6.3407044
998504200	53.2774692	-6.3408138
998504202	53.2771397	-6.3408643
998504209	53.2768550	-6.3408157
998504211	53.2772977	-6.3409102
998504214	53.2777902	-6.3408669
998504217	53.2776201	-6.3409664
998504220	53.2777427	-6.3408635
998504223	53.2774664	-6.3409250
998504226	53.2777200	-6.3409748
998504229	53.2773471	-6.3409137
998504241	53.2777401	-6.3409748
998504242	53.2775659	-6.3408206
998504243	53.2770761	-6.3408415
998504246	53.2770790	-6.3407302
998504248	53.2777226	-6.3408635
998504249	53.2769051	-6.3407078
998504251	53.2770288	-6.3408381
998504263	53.2769823	-6.3407234
998504264	53.2776230	-6.3408551
998504267	53.2772392	-6.3407599
998504269	53.2775158	-6.3409285
998504271	53.2775183	-6.3408173
998504275	53.2773972	-6.3408058
998504277	53.2771891	-6.3408678
998504279	53.2771916	-6.3407565
998504299	53.2777874	-6.3409781
998504301	53.2769023	-6.3408190
998504302	53.2772364	-6.3408711
998504303	53.2773497	-6.3408024
998504305	53.2776695	-6.3409699
998504306	53.2776721	-6.3408586
998504308	53.2771425	-6.3407530
998504330	53.2770314	-6.3407268
998504333	53.2773005	-6.3407990
998535234	53.2772641	-6.3412908
998535270	53.2773932	-6.3414328
998535278	53.2766496	-6.3418743
998535287	53.2778255	-6.3419552
998535292	53.2766969	-6.3418776
998535298	53.2775518	-6.3413438
998535305	53.2777084	-6.3414834
998535315	53.2772581	-6.3419187
998535335	53.2778227	-6.3420665
998535345	53.2778051	-6.3414903
998535351	53.2777754	-6.3420631
998535356	53.2767611	-6.3411329
998535361	53.2770656	-6.3412364
998535371	53.2774425	-6.3414363
998535374	53.2775222	-6.3420427
998535380	53.2772080	-6.3418912
998535403	53.2769566	-6.3419395
998535409	53.2769531	-6.3411811
998535414	53.2768566	-6.3418856
998535424	53.2774749	-6.3420394
998535431	53.2770060	-6.3419430
998535433	53.2776370	-6.3420483
998535437	53.2773089	-6.3414054
998535456	53.2771147	-6.3412399
998535458	53.2772052	-6.3420025
998535461	53.2776009	-6.3413473
998535463	53.2779892	-6.3420951
998535466	53.2770085	-6.3418317
998535471	53.2778079	-6.3413790
998535473	53.2774774	-6.3419281
998535477	53.2768059	-6.3412476
998535494	53.2774927	-6.3413284
998535497	53.2769012	-6.3412889
998535500	53.2775250	-6.3419315
998535504	53.2780365	-6.3420984
998535510	53.2774255	-6.3420359
998535514	53.2767120	-6.3411295
998535516	53.2772122	-6.3413986
998535532	53.2777604	-6.3413757
998535533	53.2779918	-6.3419838
998535535	53.2773072	-6.3419221
998535538	53.2779551	-6.3419696
998535541	53.2778584	-6.3419627
998535546	53.2772150	-6.3412873
998535549	53.2771595	-6.3413545
998535552	53.2771113	-6.3418844
998535562	53.2773117	-6.3412942
998535568	53.2771604	-6.3418879
998535572	53.2777779	-6.3419519
998535574	53.2775984	-6.3414586
